Institute ID,Name,City,State,Score,TLR,RPC,GO,OI,PERCEPTION,Year,Year_rank
IR17-COLL-1-20019,St. Joseph`s College of Commerce,Bengaluru,Karnataka,47.21,52.83,0.0,67.36,71.44,38.0,2017,29
IR17-COLL-1-21126,Rajiv Gandhi Institute of Information Technology and Biotechnology (RGIITBT),Pune,Maharashtra,47.04,71.85,1.94,44.11,66.68,40.74,2017,30
IR17-COLL-1-20139,St. Joseph's College,Dist. Calicut,Kerala,46.73,62.86,5.87,62.24,65.58,13.03,2017,31
IR17-COLL-2-1-11028,Post Graduate Government College for Girls,Chandigarh,Chandigarh,46.54,54.6,0.02,68.09,82.21,8.06,2017,32
IR17-COLL-2-2003358,Ramanujan College,Kalkaji,Delhi,45.92,56.39,0.83,65.17,83.52,0.1,2017,33
IR17-COLL-2-29130,Shaheed Bhagat Singh College (Evening Classes),New Delhi,Delhi,45.76,72.48,1.29,43.48,84.77,1.7,2017,34
IR17-COLL-2-19281,Fergusson College,Dist. Pune,Maharashtra,45.51,48.08,15.04,62.25,53.67,44.65,2017,35
IR17-COLL-2-19229,Degree College of Physical Education,Dist. Amravati,Maharashtra,45.48,54.04,0.02,78.35,64.56,0.02,2017,36
IR17-COLL-1-19146,Shri M.V. & Smt. N.V. Virani Science College,Dist. Rajkot,Gujarat,45.31,60.11,2.84,72.53,51.73,8.2,2017,37
IR17-COLL-1-67207,V.V. Vanniaperumal College for Women,District Virudhnagar,Tamil Nadu,45.06,56.72,4.41,69.15,60.02,8.75,2017,38
IR17-COLL-2-67573,Virudhunagar Hindu Nadars Senthikumara Nadar College,District Virudhnagar,Tamil Nadu,44.8,58.97,32.54,46.18,55.39,7.41,2017,39
IR17-COLL-2-2587381,St. Xavier's College,Mumbai,Maharashtra,44.67,53.25,4.58,57.8,54.29,51.77,2017,40
IR17-COLL-2-19095,Goswami Ganesh Dutta S.D. College,Sector 32 Chandigarh,Chandigarh,44.56,50.78,7.21,71.07,67.34,0.17,2017,41
IR17-COLL-1-20138,St. Joseph's College,Dist. Trichur,Kerala,44.35,56.26,0.02,68.41,62.5,9.88,2017,42
IR17-COLL-1-19386,A.V.C. College-District Quaide-E-Milleth,District Quaide-E-Milleth,Tamil Nadu,44.29,62.18,17.62,51.04,60.11,3.42,2017,43
IR17-COLL-1-19418,Dr. N.G.P. Arts & Science College,District Coimbatore,Tamil Nadu,44.0,54.4,9.68,58.34,70.26,6.15,2017,44
IR17-COLL-2-21092,St Aloysius College (Autonomous),Mangalore,Karnataka,44.0,57.63,6.69,54.37,68.56,14.97,2017,44
IR17-COLL-1-20029,Sri Guru Nanak Dev Khalsa College,New Delhi,Delhi,43.86,68.69,0.0,51.57,54.94,21.17,2017,46
IR17-COLL-1-19427,Justice Baseer Ahmed Sayeed College for Women,Chennai,Tamil Nadu,43.77,54.06,1.55,67.63,57.61,16.86,2017,47
IR17-COLL-2-20199,Mercy College,Dist. Palakkad,Kerala,43.68,54.48,0.02,79.18,50.2,0.14,2017,48
IR17-COLL-1-21963,Little Flower College,District Trichur,Kerala,43.59,49.02,0.0,73.17,70.22,0.64,2017,49
IR17-COLL-1-27982,K.S. Rangaswamy College of Arts and Science,Tiruchengode,Tamil Nadu,43.32,47.05,15.52,65.94,57.02,10.73,2017,50
IR17-COLL-2-19444,MES Keveeyam College,Valanchary,Kerala,43.3,49.09,2.99,75.85,60.0,0.1,2017,51
IR17-COLL-2-20207,Vimla College,Dist. Trichur,Kerala,43.23,58.56,1.65,65.52,58.65,1.49,2017,52
IR17-COLL-1-30551,"Government College of Arts, Science and Commerce Quepem",Quepem,Goa,43.18,67.92,0.0,49.17,70.07,0.14,2017,53
IR17-COLL-2-20105,Holy Cross College,District Kanyakumari,Tamil Nadu,43.17,60.37,2.9,51.39,70.08,11.2,2017,54
IR17-COLL-2-21977,St. Mary's College,Dist. Trichur,Kerala,42.72,50.52,1.31,73.04,60.15,0.25,2017,55
IR17-COLL-1-59902,Saiva Bhanu Kshatriya College,District Virudhnagar,Tamil Nadu,42.57,63.0,8.2,55.01,55.04,0.25,2017,56
IR17-COLL-1-19419,Gobi Arts and Science College-Karattatipalayam Post,Karattatipalayam Post,Tamil Nadu,42.39,53.57,2.75,65.9,60.0,2.99,2017,57
IR17-COLL-2-18987,Vivekanand College,Kolhapur,Maharashtra,42.26,51.27,6.42,70.77,51.24,2.15,2017,58
IR17-COLL-2-30622,Shri Shankarlal Sundarbai Shasun Jain College for Women,Chennai,Tamil Nadu,42.07,49.74,0.0,66.11,70.08,1.11,2017,59
IR17-COLL-1-19435,Meenakshi College for Women,District Chennai,Tamil Nadu,42.07,53.9,2.53,51.29,70.02,20.67,2017,59
IR17-COLL-1-19878,"Vitthalbhai Patel and Rajrathan, P.T. Patel Science College",Dist. Anand,Gujarat,41.99,47.72,20.51,58.81,55.65,5.24,2017,61
IR17-COLL-2-19438,Srimathi D.N. Bhat Vaishnav College for Women,District Kancheepuram,Tamil Nadu,41.91,44.56,2.83,75.77,60.03,0.33,2017,62
IR17-COLL-2-19383,Kongu Arts & Science College,District Erode,Tamil Nadu,41.9,43.44,0.75,67.78,58.76,29.73,2017,63
IR17-COLL-2-19551,J.B. College,District Jorhat,Assam,41.81,53.16,4.16,59.56,59.13,12.71,2017,64
IR17-COLL-2-24847,Nirmala College for Women,District Coimbatore,Tamil Nadu,41.73,55.7,4.29,56.65,61.4,7.95,2017,65
IR17-COLL-2-221339,Rathinam College of Arts and Science,Coimbatore,Tamil Nadu,41.69,45.89,0.04,68.8,71.13,0.4,2017,66
IR17-COLL-2-21350,Mahendra Arts & Science College,Namakkal,Tamil Nadu,41.33,42.22,5.14,69.77,67.69,0.39,2017,67
IR17-COLL-2-19380,Sri Ramakrishna College of Arts & Science for Women,District Coimbatore,Tamil Nadu,40.89,56.35,0.84,55.87,60.82,7.21,2017,68
IR17-COLL-2-1-2811558558,SNR Sons College,Coimbatore,Tamil Nadu,40.29,56.5,3.24,51.26,57.26,12.75,2017,69
IR17-COLL-2-18891,St. Teresa's College,Dist. Ernakula,Kerala,40.1,51.59,3.03,56.34,53.43,19.11,2017,70
IR17-COLL-2-18873,Sri D. Manjunatheswara College,Dist. Dakshin Kannad,Karnataka,39.96,43.61,1.57,70.75,58.21,1.5,2017,71
IR17-COLL-1-24617,Nanded Education Society`s Science College,Nanded,Maharashtra,39.47,50.96,1.73,62.06,55.25,0.31,2017,72
IR17-COLL-2-19929,Mannam Memroial N.S.S. College,Kollam,Kerala,38.99,56.92,0.3,51.28,60.0,0.33,2017,73
IR17-COLL-2-29281,Mehr Chand Mahajan D.A.V. College for Women,"Sector-36, Chandigarh",Chandigarh,38.84,49.64,2.96,52.12,64.27,6.94,2017,74
IR17-COLL-2-14209,Hindusthan College of Arts and Science,Coimbatore,Tamil Nadu,38.65,43.38,2.72,63.03,57.34,7.43,2017,75
IR17-COLL-1-30707,K.S.R. College of Arts and Science for Women,Namakkal,Tamil Nadu,38.6,35.24,0.04,73.52,60.0,6.42,2017,76
IR17-COLL-1-19882,Bahauddin Govt. Science College,Dist. Junagadh,Gujarat,38.42,42.87,0.71,68.33,54.53,1.55,2017,77
IR17-COLL-1-20038,Rama Krishna Mission Vivekananda Centenary College,Rahara,West Bengal,38.29,47.01,17.82,49.47,42.55,18.81,2017,78
IR17-COLL-2-20162,S.D.M.S.M. Kalasala,District Krishna,Andhra Pradesh,38.28,47.83,0.0,55.16,67.5,0.08,2017,79
IR17-COLL-2-30258,Dr.V.S.Krishna Govt. Degree College,Visakhapatnam,Andhra Pradesh,38.19,50.46,1.95,60.33,48.73,2.67,2017,80
IR17-COLL-2-19306,Symbiosis College of Arts and Commerce,Pune,Maharashtra,38.05,30.02,0.12,72.45,60.48,18.4,2017,81
IR17-COLL-1-15615,S R M College of Arts and Science,Potheri,Tamil Nadu,38.03,48.06,10.65,43.93,49.33,31.04,2017,82
IR17-COLL-2-30643,Sai College of Computer Education,Dist. Osmanabad,Maharashtra,37.93,35.97,0.0,81.78,44.67,0.04,2017,83
IR17-COLL-1-29947,Assumption College,Dist. Kottayam,Kerala,37.92,52.41,0.77,53.64,54.15,5.21,2017,84
IR17-COLL-2-19204,Gayatri Vidya Parishad College for Degree and P.G Courses (Autonomous),District Visakapatnam,Andhra Pradesh,37.56,44.03,0.0,62.16,58.14,0.89,2017,85
IR17-COLL-1-18746,Muthayammal College of Arts & Science,Namakkal,Tamil Nadu,37.46,41.15,9.4,50.14,65.2,9.16,2017,86
IR17-COLL-1-21121,"St. Josephs College for Women, (Autonomous)",Visakhapatnam,Andhra Pradesh,37.15,50.66,3.33,50.52,56.36,2.05,2017,87
IR17-COLL-1-19251,Jankidevi Bajaj College of Science,District Wardha,Maharashtra,37.07,60.11,1.3,41.29,55.16,1.9,2017,88
IR17-COLL-1-20095,P.C. Jabin Science College,Dist. Dharwad,Karnataka,36.87,48.84,9.31,49.91,50.59,2.92,2017,89
IR17-COLL-2-19869,Govt. College,District Anantapur,Andhra Pradesh,36.82,43.51,0.19,63.2,49.42,5.16,2017,90
IR17-COLL-2-18887,Nirmala College,Dist. Ernakulam,Kerala,36.53,53.11,8.5,49.24,43.68,0.42,2017,91
IR17-COLL-1-20151,K.B.N. College,District Krishna,Andhra Pradesh,36.36,48.19,0.39,52.11,57.38,1.76,2017,92
IR17-COLL-2-13947,V.S.M. College,Ramachandrapuram,Andhra Pradesh,36.15,32.9,0.0,67.59,62.44,0.08,2017,93
IR17-COLL-1-20049,J.G. College of Commerce,"Hubli, Dist. Dharwad",Karnataka,36.03,34.2,0.0,75.61,44.61,1.79,2017,94
IR17-COLL-2-15860,Sacred Heart College (Autonomous),Tirupattur,Tamil Nadu,35.43,52.13,14.37,32.09,58.87,0.72,2017,95
IR17-COLL-2-1-2812253596,Presidency College,Bengaluru,Karnataka,35.23,38.21,1.76,52.67,54.98,20.02,2017,96
IR17-COLL-2-19433,National College,District Tiruchirapalli,Tamil Nadu,34.93,27.2,12.19,58.78,58.61,8.53,2017,97
IR17-COLL-2-18715,Raja Narendralal Khan Women's College,District Midnapore,West Bengal,34.73,26.41,9.57,60.24,62.33,4.93,2017,98
IR17-COLL-2-1-2814445210,Bharti Vidyapeeth`s Matoshri Bayabai Shripatrao Kadam Kanya Mahavidyalaya,Dist. Sangli,Maharashtra,34.69,50.53,0.31,29.37,62.41,27.73,2017,99
IR17-COLL-2-15929,Thanthai Hans Roever College,Perambalur,Tamil Nadu,34.65,38.95,9.55,43.12,68.25,0.31,2017,100
